timestamp,reg_40001_hex,reg_40002_hex,reg_40003_hex
2026-06-30 09:19:19,2CB3,4035,01B7
2026-06-30 09:19:20,E5F8,401D,01B8
2026-06-30 09:19:21,9FC3,4007,01B8
2026-06-30 09:19:22,E7F3,402F,01BB
2026-06-30 09:19:23,474F,4024,01B9
2026-06-30 09:19:24,561E,401B,01BB
2026-06-30 09:19:25,1366,401B,01B8
2026-06-30 09:19:26,928D,4020,01B9
2026-06-30 09:19:27,EF48,4032,01BA
2026-06-30 09:19:28,92A4,4028,01B7
2026-06-30 09:19:29,8E9B,4015,01B8
2026-06-30 09:19:30,C35D,4001,01B7
2026-06-30 09:19:31,7DFC,400F,01BA
2026-06-30 09:19:32,C03B,4012,01B7
2026-06-30 09:19:33,0BC3,402C,01B8
2026-06-30 09:19:34,E35C,4024,01B8
2026-06-30 09:19:35,3D3D,4013,01BA
2026-06-30 09:19:36,7E5F,4015,01B7
2026-06-30 09:19:37,E063,4043,01B8
2026-06-30 09:19:38,F72D,4018,01B9
2026-06-30 09:19:39,8A05,400B,01B8
2026-06-30 09:19:40,0166,400C,01B9
2026-06-30 09:19:41,B035,401D,01B9
2026-06-30 09:19:42,5ACD,403B,01B8
2026-06-30 09:19:43,6E80,4010,01B6
2026-06-30 09:19:44,58B9,4032,01B5
2026-06-30 09:19:45,D94D,4027,01B6
2026-06-30 09:19:46,2BB4,400D,01B8
2026-06-30 09:19:47,2F54,402B,01B8
2026-06-30 09:19:48,C9F9,402B,01B6
2026-06-30 09:19:49,9480,403D,01B8
2026-06-30 09:19:50,4FDC,401A,01B7
2026-06-30 09:19:51,94CC,4027,01B7
2026-06-30 09:19:52,B511,4031,01B6
2026-06-30 09:19:53,F1CE,4019,01B9
2026-06-30 09:19:54,5923,403F,01B8
2026-06-30 09:19:55,568E,402A,01B5
2026-06-30 09:19:56,574F,4026,01B8
2026-06-30 09:19:57,1BA3,402D,01B8
2026-06-30 09:19:58,055C,4014,01B7
2026-06-30 09:19:59,2983,402D,01B8
2026-06-30 09:25:00,7C9C,401F,01B8
2026-06-30 09:25:01,37D2,401C,01B7
2026-06-30 09:25:02,31D7,402D,01B7
2026-06-30 09:25:03,4E14,4001,01B9
2026-06-30 09:25:04,7E15,4055,01B7
2026-06-30 09:25:05,4DFC,402C,01B8
2026-06-30 09:25:06,DE55,4040,01B7
2026-06-30 09:25:07,1F84,403D,01B9
2026-06-30 09:25:08,8CCD,4028,01B8
2026-06-30 09:25:09,8755,4017,01B9
2026-06-30 09:25:10,43F2,4021,01B8
2026-06-30 09:25:11,601D,4019,01B6
2026-06-30 09:25:12,512F,4018,01B8
2026-06-30 09:25:13,C6B4,4034,01B8
2026-06-30 09:25:14,E4E8,4026,01B6
2026-06-30 09:25:15,90FE,401F,01B5
2026-06-30 09:25:16,3DC5,400C,01B9
2026-06-30 09:25:17,7687,4018,01B9
2026-06-30 09:25:18,E557,402B,01BA
2026-06-30 09:25:19,24BF,402B,01B8
2026-06-30 09:25:20,0865,400D,01BB
2026-06-30 09:25:21,0F7B,4024,01BA
2026-06-30 09:25:22,F831,4024,01B9
2026-06-30 09:25:23,6F80,4016,01B8
2026-06-30 09:25:24,30A6,401E,01B7
2026-06-30 09:25:25,488C,401C,01B9
2026-06-30 09:25:26,2AAD,4035,01B8
2026-06-30 09:25:27,2BF9,4016,01B8
2026-06-30 09:25:28,FE44,4044,01B7
2026-06-30 09:25:29,F4B7,401F,01BA
2026-06-30 09:25:30,F984,402D,01BA
2026-06-30 09:25:31,8749,4002,01BA
2026-06-30 09:25:32,8B17,4037,01B7
2026-06-30 09:25:33,804A,4003,01B9
2026-06-30 09:25:34,0BB5,4023,01B6
2026-06-30 09:25:35,8753,401C,01BA
2026-06-30 09:25:36,D9B2,4023,01B8
2026-06-30 09:25:37,3788,4020,01B9
2026-06-30 09:25:38,F3EA,4018,01B8
2026-06-30 09:25:39,79D4,4029,01B7
2026-06-30 09:25:40,6F99,4029,01BB
2026-06-30 09:25:41,0535,4016,01B8
2026-06-30 09:25:42,A84E,4012,01BA
2026-06-30 09:25:43,C55A,4023,01BB
2026-06-30 09:25:44,8009,402C,01B6
2026-06-30 09:25:45,57F1,4022,01B7
2026-06-30 09:25:46,33D0,4006,01B9
2026-06-30 09:25:47,643A,4022,01BB
2026-06-30 09:25:48,861E,401D,01B6
2026-06-30 09:25:49,6DC0,4038,01B9
2026-06-30 09:25:50,C29E,401A,01B8
2026-06-30 09:25:51,0CCB,4014,01B8
2026-06-30 09:25:52,ABBA,401C,01B8
2026-06-30 09:25:53,844D,4020,01BB
2026-06-30 09:25:54,4AAC,4025,01BA
2026-06-30 09:25:55,B729,4019,01BB
2026-06-30 09:25:56,84AB,4021,01B9
2026-06-30 09:25:57,7BA6,400A,01B6
2026-06-30 09:25:58,F372,402D,01B9
2026-06-30 09:25:59,7EFD,4012,01B9
2026-06-30 09:26:00,B539,4037,01B8
2026-06-30 09:26:01,50B3,4018,01BB
2026-06-30 09:26:02,3AD9,400F,01BA
2026-06-30 09:26:03,E2C5,4036,01B9
2026-06-30 09:26:04,1ED0,4029,01BB
2026-06-30 09:26:05,09B6,4014,01B9
2026-06-30 09:26:06,7983,402D,01BA
2026-06-30 09:26:07,273A,4023,01BA
2026-06-30 09:26:08,DC2B,4025,01BC
2026-06-30 09:26:09,07A8,402B,01B9
2026-06-30 09:26:10,5C5B,4014,01BA
2026-06-30 09:26:11,E437,4017,01B6
2026-06-30 09:26:12,CFD8,400E,01BB
2026-06-30 09:26:13,105B,4013,01BA
2026-06-30 09:26:14,577C,401D,01BA
2026-06-30 09:26:15,F2F2,401E,01BA
2026-06-30 09:26:16,36B2,4020,01BB
2026-06-30 09:26:17,D9CB,402B,01B8
2026-06-30 09:26:18,D392,4035,01BA
2026-06-30 09:26:19,7346,4021,01BB
2026-06-30 09:26:20,4B57,4004,01B9
2026-06-30 09:26:21,53CD,401A,01BB
2026-06-30 09:26:22,A95C,4027,01BB
2026-06-30 09:26:23,40C0,4034,01B9
2026-06-30 09:26:24,4309,4038,01B8
2026-06-30 09:26:25,5CE9,4012,01B9
2026-06-30 09:26:26,E02D,400F,01B8
2026-06-30 09:26:27,86C5,401C,01BB
2026-06-30 09:26:28,87C9,4016,01B9
2026-06-30 09:26:29,634B,4027,01BB
2026-06-30 09:26:30,628A,400E,01B8
2026-06-30 09:26:31,346C,400A,01BA
2026-06-30 09:26:32,7673,400E,01BF
2026-06-30 09:26:33,B36C,403B,01B9
2026-06-30 09:26:34,87F2,4020,01BB
2026-06-30 09:26:35,D7FB,4022,01BC
2026-06-30 09:26:36,FCF4,4026,01BD
2026-06-30 09:26:37,7905,400B,01BC
2026-06-30 09:26:38,8A15,400F,01BA
2026-06-30 09:26:39,F9F5,4009,01BA
2026-06-30 09:26:40,51DB,4025,01B9
2026-06-30 09:26:41,6D6D,4035,01BD
2026-06-30 09:26:42,2F81,401D,01B9
2026-06-30 09:26:43,0ED5,402A,01BB
2026-06-30 09:26:44,AAC6,402E,01BD
2026-06-30 09:26:45,D6D2,400C,01BB
2026-06-30 09:26:46,ED00,400F,01BC
2026-06-30 09:26:47,6FEF,4028,01BB
2026-06-30 09:26:48,1A00,4034,01BC
2026-06-30 09:26:49,7110,4022,01BD
2026-06-30 09:26:50,3C00,461C,01BB
2026-06-30 09:26:51,7181,4013,01B8
2026-06-30 09:26:52,DE4D,403E,01B9
2026-06-30 09:26:53,051C,4030,01BB
2026-06-30 09:26:54,5FD6,401E,01BB
2026-06-30 09:26:55,4794,4016,01BB
2026-06-30 09:26:56,A1B1,4034,01BA
2026-06-30 09:26:57,50A1,4022,01BD
2026-06-30 09:26:58,4F2C,400E,01B9
2026-06-30 09:26:59,A1FD,402A,01BB
2026-06-30 09:27:00,5E23,401D,01BD
2026-06-30 09:27:01,5A52,4033,01BB
2026-06-30 09:27:02,03E4,4024,01BE
2026-06-30 09:27:03,FA0C,4021,01BD
2026-06-30 09:27:04,74BB,401A,01BA
2026-06-30 09:27:05,7765,400D,01BB
2026-06-30 09:27:06,A09C,4024,01B9
2026-06-30 09:27:07,3182,402E,01BB
2026-06-30 09:27:08,2FC0,4040,01B8
2026-06-30 09:27:09,2435,4028,01B8
2026-06-30 09:27:10,9FE4,4035,01BB
2026-06-30 09:27:11,C0DC,4017,01BA
2026-06-30 09:27:12,7B9B,3FDF,01BB
2026-06-30 09:27:13,3B56,401A,01BB
2026-06-30 09:27:14,1DD4,4023,01BA
2026-06-30 09:27:15,7727,401E,01B9
2026-06-30 09:27:16,8D28,4036,01BD
2026-06-30 09:27:17,1016,401C,01BB
2026-06-30 09:27:18,C6E2,4021,01C1
2026-06-30 09:27:19,61B3,4036,01BB
2026-06-30 09:27:20,DC10,4018,01BA
2026-06-30 09:27:21,1A6B,402B,01BD
2026-06-30 09:27:22,FF46,4027,01BB
2026-06-30 09:27:23,DF68,401E,01BC
2026-06-30 09:27:24,0629,4019,01BD
2026-06-30 09:27:25,08DF,4025,01BE
2026-06-30 09:27:26,749D,4014,01BD
2026-06-30 09:27:27,ECAA,4018,01BD
2026-06-30 09:27:28,A549,401F,01BD
2026-06-30 09:27:29,BBC6,402F,01BF
2026-06-30 09:27:30,EC7B,4030,01BB
2026-06-30 09:27:31,CC98,4022,01BC
2026-06-30 09:27:32,4B6B,400E,01BD
2026-06-30 09:27:33,1E56,4028,01B9
2026-06-30 09:27:34,2194,4001,01C0
2026-06-30 09:27:35,4ADB,4020,01BB
2026-06-30 09:27:36,A037,4029,01BD
2026-06-30 09:27:37,5412,4015,01BC
2026-06-30 09:27:38,53F9,402D,01BE
2026-06-30 09:27:39,FAFC,4015,01B9
2026-06-30 09:27:40,4A3A,402E,01BE
2026-06-30 09:27:41,E689,4017,01BF
2026-06-30 09:27:42,8A14,4011,01BE
2026-06-30 09:27:43,A723,401A,01BE
2026-06-30 09:27:44,63F2,401F,01BD
2026-06-30 09:27:45,13C1,402D,01BA
2026-06-30 09:27:46,7F27,4038,01BD
2026-06-30 09:27:47,310F,4028,01BD
2026-06-30 09:27:48,C032,402B,01BE
2026-06-30 09:27:49,2294,3FF7,01BE
2026-06-30 09:27:50,104C,401C,01BF
2026-06-30 09:27:51,D2E5,402D,01BB
2026-06-30 09:27:52,B552,4014,01BC
2026-06-30 09:27:53,84EC,400E,01BB
2026-06-30 09:27:54,78D2,4028,01BC
2026-06-30 09:27:55,CA1D,4028,01BF
2026-06-30 09:27:56,F8A8,4019,01BF
2026-06-30 09:27:57,5D3B,401D,01BD
2026-06-30 09:27:58,FD6D,4016,01BD
2026-06-30 09:27:59,5DB9,402D,01BC
2026-06-30 09:28:00,8BEE,4018,01BF
2026-06-30 09:28:01,B7EC,4032,01BD
2026-06-30 09:28:02,DBE8,402A,01BE
2026-06-30 09:28:03,D8EB,402F,01BE
2026-06-30 09:28:04,6856,401F,01BF
2026-06-30 09:28:05,53B0,403A,01BD
2026-06-30 09:28:06,0FBC,4013,01BC
2026-06-30 09:28:07,29E3,4023,01BF
2026-06-30 09:28:08,C904,402E,01BF
2026-06-30 09:28:09,BAD0,4026,01BD
2026-06-30 09:28:10,7D1F,4015,01BD
2026-06-30 09:28:11,6318,401D,01BC
2026-06-30 09:28:12,AACD,401D,01C0
2026-06-30 09:28:13,082D,400E,01BC
2026-06-30 09:28:14,7022,400B,01BD
2026-06-30 09:28:15,02BB,4023,01BE
2026-06-30 09:28:16,223C,4022,01BE
2026-06-30 09:28:17,6296,4014,01C0
2026-06-30 09:28:18,A731,4027,01BE
2026-06-30 09:28:19,33B9,4027,01BF
2026-06-30 09:28:20,503E,4000,01BE
2026-06-30 09:28:21,69C3,4013,01BD
2026-06-30 09:28:22,3E13,4016,01BF
2026-06-30 09:28:23,87A0,4028,01BE
2026-06-30 09:28:24,21E5,4018,01BD
2026-06-30 09:28:25,E5D6,402F,01BF
2026-06-30 09:28:26,E677,4022,01BE
2026-06-30 09:28:27,EB53,4020,01BB
2026-06-30 09:28:28,C476,4036,01BD
2026-06-30 09:28:29,2F5E,4000,01BD
2026-06-30 09:28:30,F02C,403F,01BF
2026-06-30 09:28:31,B466,4010,01C2
2026-06-30 09:28:32,7549,401D,01C1
2026-06-30 09:28:33,AD59,402C,01C1
2026-06-30 09:28:34,130A,400D,01BF
2026-06-30 09:28:35,B829,4016,01BF
2026-06-30 09:28:36,5947,401A,01BC
2026-06-30 09:28:37,72E7,4031,01BE
2026-06-30 09:28:38,47C6,4017,01BF
2026-06-30 09:28:39,7D4C,4026,01BF
2026-06-30 09:28:40,1B83,402D,01BE
2026-06-30 09:28:41,EC46,4032,01BF
2026-06-30 09:28:42,81C6,4012,01BC
2026-06-30 09:28:43,5713,4019,01BD
2026-06-30 09:28:44,8AAB,4016,01BF
2026-06-30 09:28:45,9BE6,401D,01C1
2026-06-30 09:28:46,572B,4010,01C1
2026-06-30 09:28:47,A340,4031,01BF
2026-06-30 09:28:48,8ECB,401A,01BF
2026-06-30 09:28:49,4B96,4013,01BE
2026-06-30 09:28:50,6E99,403A,01C0
2026-06-30 09:28:51,E259,402D,01BF
2026-06-30 09:28:52,4411,401E,01BE
2026-06-30 09:28:53,CF7D,4027,01BD
2026-06-30 09:28:54,62F3,4010,01C1
2026-06-30 09:28:55,25A0,4025,01C0
2026-06-30 09:28:56,AEE1,403E,01C0
2026-06-30 09:28:57,7B07,401F,01BF
2026-06-30 09:28:58,6904,403B,01C0
2026-06-30 09:28:59,50CE,403D,01BF
2026-06-30 09:29:00,4B17,401C,01BE
2026-06-30 09:29:01,6606,4026,01C0
2026-06-30 09:29:02,937E,401C,01C0
2026-06-30 09:29:03,21DD,4021,01C1
2026-06-30 09:29:04,554D,403D,01C1
2026-06-30 09:29:05,887C,4007,01BF
2026-06-30 09:29:06,7BD9,4016,01C0
2026-06-30 09:29:07,6A6C,4014,01C1
2026-06-30 09:29:08,7DB5,401E,01C0
2026-06-30 09:29:09,F290,403A,01BF
2026-06-30 09:29:10,0C7C,4015,01BF
2026-06-30 09:29:11,2976,4025,01BF
2026-06-30 09:29:12,27D3,402B,01BF
2026-06-30 09:29:13,7950,4035,01BF
2026-06-30 09:29:14,6DB7,401F,01C1
2026-06-30 09:29:15,B35F,4008,01C0
2026-06-30 09:29:16,2CDF,4021,01C1
2026-06-30 09:29:17,358C,4035,01C2
2026-06-30 09:29:18,FDBB,400B,01C3
2026-06-30 09:29:19,A851,4015,01C3
2026-06-30 09:29:20,3DD0,4023,01C3
2026-06-30 09:29:21,BDEB,401D,01C3
2026-06-30 09:29:22,E707,4033,01C0
2026-06-30 09:29:23,E22C,4028,01C1
2026-06-30 09:29:24,2F63,4022,01C1
2026-06-30 09:29:25,0140,402F,01C1
2026-06-30 09:29:26,BB74,4026,01C0
2026-06-30 09:29:27,8D13,4015,01BF
2026-06-30 09:29:28,6053,4002,01C3
2026-06-30 09:29:29,2817,4022,01C2
2026-06-30 09:29:30,2FA1,4034,01C0
2026-06-30 09:29:31,CAAB,4025,01C2
2026-06-30 09:29:32,1EE8,403A,01BF
2026-06-30 09:29:33,0D52,4025,01C1
2026-06-30 09:29:34,E37D,403E,01C0
2026-06-30 09:29:35,8CBC,400D,01C0
2026-06-30 09:29:36,28FB,400A,01C1
2026-06-30 09:29:37,3C00,461C,01C4
2026-06-30 09:29:38,14DB,4026,01C2
2026-06-30 09:29:39,70D9,4019,01BF
2026-06-30 09:29:40,0E54,4033,01BF
2026-06-30 09:29:41,49EB,4024,01C0
2026-06-30 09:29:42,FCFE,402B,01C2
2026-06-30 09:29:43,6A08,3FFE,01C1
2026-06-30 09:29:44,AE83,4007,01C2
2026-06-30 09:29:45,00E4,4010,01C0
2026-06-30 09:29:46,D997,4021,01BF
2026-06-30 09:29:47,5BDF,4010,01BF
2026-06-30 09:29:48,D26D,4030,01C1
2026-06-30 09:29:49,B72D,401F,01C0
2026-06-30 09:29:50,8770,4005,01C1
2026-06-30 09:29:51,2F57,401F,01C0
2026-06-30 09:29:52,7F4E,400C,01C1
2026-06-30 09:29:53,6479,401B,01BE
2026-06-30 09:29:54,B947,4023,01C3
2026-06-30 09:29:55,F3D8,4021,01C1
2026-06-30 09:29:56,C279,4011,01C4
2026-06-30 09:29:57,CF0E,4031,01BE
2026-06-30 09:29:58,19C1,4005,01C0
2026-06-30 09:29:59,62D2,4008,01C5
2026-06-30 09:30:00,AF17,400C,01C4
2026-06-30 09:30:01,6C90,4016,01C0
2026-06-30 09:30:02,EAC7,4012,01C2
2026-06-30 09:30:03,9906,400B,01C2
2026-06-30 09:30:04,6BCE,4016,01C4
2026-06-30 09:30:05,3DEF,402A,01C3
2026-06-30 09:30:06,C7C7,4034,01C1
2026-06-30 09:30:07,D3D8,4032,01C2
2026-06-30 09:30:08,18A8,4015,01C5
2026-06-30 09:30:09,0B46,402F,01C0
2026-06-30 09:30:10,91A4,401F,01C3
2026-06-30 09:30:11,2765,4009,01C1
2026-06-30 09:30:12,5B75,401E,01C3
2026-06-30 09:30:13,74E2,3FEC,01C3
2026-06-30 09:30:14,589E,4018,01C1
2026-06-30 09:30:15,4F50,4021,01C2
2026-06-30 09:30:16,3D12,4021,01C3
2026-06-30 09:30:17,8C74,4016,01C6
2026-06-30 09:30:18,5039,4035,01C1
2026-06-30 09:30:19,28ED,3FEC,01C4
2026-06-30 09:30:20,3666,4039,01C6
2026-06-30 09:30:21,1A7D,4036,01C4
2026-06-30 09:30:22,5F2E,4014,01C3
2026-06-30 09:30:23,E6DF,401C,01C3
2026-06-30 09:30:24,0CCF,402D,01C1
2026-06-30 09:30:25,53C4,401A,01C3
2026-06-30 09:30:26,0866,402D,01C3
2026-06-30 09:30:27,C3FD,400C,01C3
2026-06-30 09:30:28,39BF,401A,01C1
2026-06-30 09:30:29,395B,4036,01C3
2026-06-30 09:30:30,AC9F,4029,01C3
2026-06-30 09:30:31,536C,4031,01C5
2026-06-30 09:30:32,DC93,3FFD,01C6
2026-06-30 09:30:33,CE35,4035,01C5
2026-06-30 09:30:34,7B15,4011,01C3
2026-06-30 09:30:35,AEFB,401E,01C3
2026-06-30 09:30:36,2B8B,4027,01C2
2026-06-30 09:30:37,131B,4016,01C6
2026-06-30 09:30:38,7EBA,4031,01C3
2026-06-30 09:30:39,381B,4017,01C5
2026-06-30 09:30:40,1145,400A,01C3
2026-06-30 09:30:41,1E60,4023,01C2
2026-06-30 09:30:42,9591,4029,01C2
2026-06-30 09:30:43,F6C6,4029,01C3
2026-06-30 09:30:44,F51E,4001,01C2
2026-06-30 09:30:45,DA38,4025,01C1
2026-06-30 09:30:46,3BCB,4013,01C4
2026-06-30 09:30:47,C786,4041,01C3
2026-06-30 09:30:48,A04C,4014,01C5
2026-06-30 09:30:49,CC55,400C,01C3
2026-06-30 09:30:50,4C6F,401E,01C5
2026-06-30 09:30:51,795E,402D,01C4
2026-06-30 09:30:52,F2EA,4020,01C4
2026-06-30 09:30:53,8778,4017,01C7
2026-06-30 09:30:54,1A95,401C,01C6
2026-06-30 09:30:55,4517,4006,01C5
2026-06-30 09:30:56,B843,4032,01C5
2026-06-30 09:30:57,D816,401C,01C4
2026-06-30 09:30:58,7F70,4031,01C6
2026-06-30 09:30:59,8171,4011,01C7
2026-06-30 09:31:00,A2BC,4020,01C5
2026-06-30 09:31:01,EE5B,4007,01C5
2026-06-30 09:31:02,29A7,4022,01C8
2026-06-30 09:31:03,3212,402D,01C4
2026-06-30 09:31:04,0D2E,401E,01C5
2026-06-30 09:31:05,FF8B,401B,01C3
2026-06-30 09:31:06,4788,4007,01C2
2026-06-30 09:31:07,2B8A,4036,01C5
2026-06-30 09:31:08,4D4F,401D,01C8
2026-06-30 09:31:09,F925,4017,01C5
2026-06-30 09:31:10,DF31,4027,01C5
2026-06-30 09:31:11,368C,4021,01C5
2026-06-30 09:31:12,461A,402D,01C1
2026-06-30 09:31:13,0359,401E,01C4
2026-06-30 09:31:14,EA3D,4015,01C4
2026-06-30 09:31:15,954B,3FFA,01C5
2026-06-30 09:31:16,27D0,402F,01C4
2026-06-30 09:31:17,E5FB,401B,01C8
2026-06-30 09:31:18,859A,4024,01C5
2026-06-30 09:31:19,AE15,401B,01C8
2026-06-30 09:31:20,6E8D,4025,01C4
2026-06-30 09:31:21,4F15,4019,01C5
2026-06-30 09:31:22,8C45,4036,01C5
2026-06-30 09:31:23,5909,4016,01C8
2026-06-30 09:31:24,1ACE,4020,01C6
2026-06-30 09:31:25,5A2C,401B,01C4
2026-06-30 09:31:26,B3E1,4025,01C6
2026-06-30 09:31:27,A88B,4029,01C3
2026-06-30 09:31:28,57A3,401C,01C5
2026-06-30 09:31:29,7FE4,403C,01C6
2026-06-30 09:31:30,35DD,401E,01C6
2026-06-30 09:31:31,318A,4010,01C5
2026-06-30 09:31:32,ED5D,4004,01C7
2026-06-30 09:31:33,B0F6,4034,01C3
2026-06-30 09:31:34,1FC3,4033,01C5
2026-06-30 09:31:35,9B9E,402D,01C6
2026-06-30 09:31:36,7C66,4045,01C7
2026-06-30 09:31:37,DAC7,401D,01C7
2026-06-30 09:31:38,B677,402F,01C5
2026-06-30 09:31:39,B27C,401C,01C4
2026-06-30 09:31:40,4F4C,4015,01C6
2026-06-30 09:31:41,6C93,4014,
2026-06-30 09:31:42,BABB,401F,01C6
2026-06-30 09:31:43,D368,401F,01C5
2026-06-30 09:31:44,420C,4043,01C6
2026-06-30 09:31:45,E0AC,4006,01C9
2026-06-30 09:31:46,773C,4025,01C4
2026-06-30 09:31:47,E17E,403D,01C4
2026-06-30 09:31:48,FB3F,4017,01C9
2026-06-30 09:31:49,46DD,403A,01C6
2026-06-30 09:31:50,E383,4026,01C7
2026-06-30 09:31:51,D531,4029,01C9
2026-06-30 09:31:52,B8EE,402C,01C7
2026-06-30 09:31:53,E303,4020,01C5
2026-06-30 09:31:54,0CA0,400F,01C6
2026-06-30 09:31:55,1EC5,4011,01C8
2026-06-30 09:31:56,3D4E,4038,01C7
2026-06-30 09:31:57,4659,4010,01C6
2026-06-30 09:31:58,8FE4,4024,01C7
2026-06-30 09:31:59,CB98,4028,01C5
2026-06-30 09:32:00,779A,4017,01C8
2026-06-30 09:32:01,9149,402D,01C8
2026-06-30 09:32:02,17DE,402C,01C7
2026-06-30 09:32:03,996A,401C,01C6
2026-06-30 09:32:04,2C5A,401E,01CA
2026-06-30 09:32:05,196A,4020,01C6
2026-06-30 09:32:06,21C7,400E,01C7
2026-06-30 09:32:07,41BA,4032,01C7
2026-06-30 09:32:08,1A3F,4026,01C8
2026-06-30 09:32:09,7C68,401E,01C9
2026-06-30 09:32:10,9E15,400B,01C9
2026-06-30 09:32:11,8DA5,4022,01C8
2026-06-30 09:32:12,63FA,401F,01C6
2026-06-30 09:32:13,4050,400A,01C8
2026-06-30 09:32:14,9EA1,4036,01C7
2026-06-30 09:32:15,DF23,401D,01C8
2026-06-30 09:32:16,C608,4017,01C5
2026-06-30 09:32:17,0970,4026,01C7
2026-06-30 09:32:18,2C56,4025,01C8
2026-06-30 09:32:19,87E6,4019,01C8
2026-06-30 09:32:20,0FB2,401F,01C7
2026-06-30 09:32:21,B15C,4034,01CB
2026-06-30 09:32:22,ED94,4015,01C8
2026-06-30 09:32:23,2C49,4029,01C7
2026-06-30 09:32:24,4946,402D,01C6
2026-06-30 09:32:25,F17B,4034,01C6
2026-06-30 09:32:26,9FAE,402C,01C6
2026-06-30 09:32:27,B429,402D,01C4
2026-06-30 09:32:28,7F75,4014,01C8
2026-06-30 09:32:29,2C09,4027,01C8
2026-06-30 09:32:30,29AA,403A,01C8
2026-06-30 09:32:31,E0AA,4005,01C6
2026-06-30 09:32:32,5522,403A,01C8
2026-06-30 09:32:33,38E2,403C,01C8
2026-06-30 09:32:34,A467,4012,01CA
2026-06-30 09:32:35,C35A,3FFB,01C7
2026-06-30 09:32:36,8257,402C,01C8
2026-06-30 09:32:37,38E7,4008,01C8
2026-06-30 09:32:38,4072,4030,01C7
2026-06-30 09:32:39,9CBE,4037,01C9
2026-06-30 09:32:40,3765,4011,01C7
2026-06-30 09:32:41,6F51,4013,01C9
2026-06-30 09:32:42,2C48,4030,01CB
2026-06-30 09:32:43,047B,402B,01CA
2026-06-30 09:32:44,C18D,4025,01C7
2026-06-30 09:32:45,C22E,4013,01CC
2026-06-30 09:32:46,6169,4026,01C7
2026-06-30 09:32:47,7965,4017,01C8
2026-06-30 09:32:48,D574,4037,01CA
2026-06-30 09:32:49,4279,4022,01C8
2026-06-30 09:32:50,7405,4008,01C9
2026-06-30 09:32:51,CA28,402F,01C8
2026-06-30 09:32:52,2646,4033,01C8
2026-06-30 09:32:53,1B1B,4041,01C8
2026-06-30 09:32:54,B05F,402D,01C9
2026-06-30 09:32:55,7B2A,401C,01CB
2026-06-30 09:32:56,7D55,4017,01C7
2026-06-30 09:32:57,6D81,402A,01C8
2026-06-30 09:32:58,BEA9,4006,01CD
2026-06-30 09:32:59,DCDE,401D,01CB
2026-06-30 09:33:00,344C,4025,01C8
2026-06-30 09:33:01,ACC1,4024,01CA
2026-06-30 09:33:02,A8CF,4030,01CB
2026-06-30 09:33:03,AE9F,402A,01CB
2026-06-30 09:33:04,EA6D,401A,01CA
2026-06-30 09:33:05,FD0D,4008,01CA
2026-06-30 09:33:06,A3EC,4038,01C8
2026-06-30 09:33:07,F64F,4039,01CC
2026-06-30 09:33:08,84AA,4033,01CB
2026-06-30 09:33:09,379B,4025,01C8
2026-06-30 09:33:10,312F,4015,01C6
2026-06-30 09:33:11,B597,4012,01C7
2026-06-30 09:33:12,E446,401B,01CA
2026-06-30 09:33:13,77BE,4012,01C9
2026-06-30 09:33:14,0D44,4036,01CB
2026-06-30 09:33:15,0CEB,401F,01C9
2026-06-30 09:33:16,2DD0,4026,01C6
2026-06-30 09:33:17,C305,400C,01CD
2026-06-30 09:33:18,7A8A,4031,01CC
2026-06-30 09:33:19,D765,4018,01C8
2026-06-30 09:33:20,09D2,4023,01C7
2026-06-30 09:33:21,6DE0,402B,01C9
2026-06-30 09:33:22,B2FD,4014,01CC
2026-06-30 09:33:23,C7C2,4016,01CC
2026-06-30 09:33:24,ED0C,401D,01C8
2026-06-30 09:33:25,9E81,401F,01C8
2026-06-30 09:33:26,CDC0,401C,01C6
2026-06-30 09:33:27,1A87,4014,01C8
2026-06-30 09:33:28,9D54,4014,01CC
2026-06-30 09:33:29,BF32,4033,01CB
2026-06-30 09:33:30,2687,4006,01C9
2026-06-30 09:33:31,008D,400C,01CB
2026-06-30 09:33:32,9F67,4017,01CA
2026-06-30 09:33:33,C5B1,4016,01CB
2026-06-30 09:33:34,2BF9,4033,01CC
2026-06-30 09:33:35,6706,4020,01CA
2026-06-30 09:33:36,0D55,4033,01C8
2026-06-30 09:33:37,B329,3FF9,01C9
2026-06-30 09:33:38,42C3,4030,01CA
2026-06-30 09:33:39,509F,402C,01CE
2026-06-30 09:33:40,0EE2,4013,01CB
2026-06-30 09:33:41,F1E8,402B,01CB
2026-06-30 09:33:42,11A2,401E,01CB
2026-06-30 09:33:43,5DC4,4019,01C8
2026-06-30 09:33:44,A0C9,4034,01C8
2026-06-30 09:33:45,9EC8,402A,01C9
2026-06-30 09:33:46,DC31,4021,01C9
2026-06-30 09:33:47,FA63,3FF2,01CC
2026-06-30 09:33:48,7A25,400F,01CA
2026-06-30 09:33:49,930C,4032,01CC
2026-06-30 09:33:50,CA34,4027,01C9
2026-06-30 09:33:51,CFCF,402E,01CA
2026-06-30 09:33:52,0E8B,4016,01CA
2026-06-30 09:33:53,3C00,461C,01C9
2026-06-30 09:33:54,F870,4027,01CB
2026-06-30 09:33:55,C540,4039,01CC
2026-06-30 09:33:56,B54B,401A,01CC
2026-06-30 09:33:57,517D,4015,01CE
2026-06-30 09:33:58,6A19,401A,01CC
2026-06-30 09:33:59,F462,4019,01C9
